id,svg,description,score
277,"<svg viewBox=""0 0 800 500"" width=""800"" height=""500""><defs><linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#ff7b5c""/><stop offset=""50%"" stop-color=""#ff6b8b""/><stop offset=""100%"" stop-color=""#5b86e5""/></linearGradient><linearGradient id=""waterGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#5b86e5"" stop-opacity=""0.8""/><stop offset=""100%"" stop-color=""#2a5298""/></linearGradient></defs><rect width=""800"" height=""500"" fill=""url(#skyGradient)""/><circle cx=""600"" cy=""100"" r=""50"" fill=""#ffde59""/><polygon points=""0,500 200,200 400,350 600,100 800,500"" fill=""#3a3a3a""/><polygon points=""0,500 100,350 300,450 500,300 800,500"" fill=""#2a2a2a""/><path d=""M0,400 Q200,380 400,420 Q600,450 800,400 L800,500 L0,500 Z"" fill=""url(#waterGradient)""/><ellipse cx=""600"" cy=""450"" rx=""60"" ry=""20"" fill=""#ffde59"" opacity=""0.6""/><g fill=""#1a3a1a""><polygon points=""50,450 70,380 90,450""/><polygon points=""120,470 140,400 160,470""/><polygon points=""700,480 720,420 740,480""/><polygon points=""650,460 670,390 690,460""/></g></svg>",olive green stripes crossing pale peach diagonals,0.5277540859802566
278,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff3333""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#3333ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""100"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""3"" rx=""8""/></svg>",frosted glass panels with embedded cobalt triangles,0.4686492122548087
279,"<svg viewBox=""0 0 500 300"" width=""500"" height=""300""><defs><linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#ff9966""/><stop offset=""50%"" stop-color=""#ff5e62""/><stop offset=""100%"" stop-color=""#8e2de2""/></linearGradient><linearGradient id=""waterGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#1e90ff"" stop-opacity=""0.8""/><stop offset=""100%"" stop-color=""#00008b"" stop-opacity=""0.6""/></linearGradient></defs><rect x=""0"" y=""0"" width=""500"" height=""200"" fill=""url(#skyGradient)""/><circle cx=""400"" cy=""100"" r=""30"" fill=""#ffcc00""/><polygon points=""0,200 100,80 200,150 300,50 500,200"" fill=""#4b5320"" opacity=""0.8""/><polygon points=""0,200 0,300 500,300 500,200"" fill=""url(#waterGradient)""/><polygon points=""0,200 100,320 200,250 300,350 500,200"" fill=""#4b5320"" opacity=""0.3""/><ellipse cx=""400"" cy=""200"" rx=""40"" ry=""15"" fill=""#ffcc00"" opacity=""0.4""/></svg>",a honeycomb of burnt orange and slate blue,0.5225960549363222
280,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><radialGradient id=""circleGradient"" cx=""0.5"" cy=""0.5"" r=""0.5"" gradientUnits=""objectBoundingBox""><stop offset=""0%"" stop-color=""#ff3333""/><stop offset=""100%"" stop-color=""#cc0000""/></radialGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#0066cc""/><stop offset=""100%"" stop-color=""#003399""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""100"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""url(#squareGradient)"" stroke=""#000066"" stroke-width=""3"" rx=""5""/><g opacity=""0.2""><circle cx=""128"" cy=""128"" r=""110"" fill=""none"" stroke=""#ffffff"" stroke-width=""2"" stroke-dasharray=""5,5""/><circle cx=""128"" cy=""128"" r=""90"" fill=""none"" stroke=""#ffffff"" stroke-width=""2"" stroke-dasharray=""5,5""/></g></svg>",jagged ruby shards on a brushed aluminum surface,0.38120561774539174
281,"<svg viewBox=""0 0 800 600"" width=""800"" height=""600""><defs><linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#FF7F50""/><stop offset=""50%"" stop-color=""#FF6347""/><stop offset=""100%"" stop-color=""#4B0082""/></linearGradient><linearGradient id=""waterGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#4682B4""/><stop offset=""100%"" stop-color=""#1E90FF""/></linearGradient></defs><rect x=""0"" y=""0"" width=""800"" height=""600"" fill=""url(#skyGradient)""/><polygon points=""0,300 200,100 400,250 600,50 800,350 800,600 0,600"" fill=""#2F4F4F"" opacity=""0.8""/><polygon points=""0,350 150,200 300,300 500,150 700,300 800,400 800,600 0,600"" fill=""#556B2F"" opacity=""0.7""/><circle cx=""700"" cy=""150"" r=""60"" fill=""#FFD700"" opacity=""0.9""/><ellipse cx=""400"" cy=""550"" rx=""350"" ry=""80"" fill=""url(#waterGradient)"" opacity=""0.8""/><ellipse cx=""700"" cy=""550"" rx=""30"" ry=""10"" fill=""#FFD700"" opacity=""0.6""/><ellipse cx=""300"" cy=""500"" rx=""50"" ry=""20"" fill=""#8B4513""/><polygon points=""250,500 350,500 300,420"" fill=""#228B22""/></svg>",interlocking pistachio and coral semicircles,0.4746448823221364
282,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 200 200"" width=""200"" height=""200""><defs><linearGradient id=""skyGradient"" x1=""0%"" y1=""0%"" x2=""0%"" y2=""100%""><stop offset=""0%"" stop-color=""#87CEEB""/><stop offset=""100%"" stop-color=""#1E90FF""/></linearGradient><radialGradient id=""sunGradient"" cx=""50%"" cy=""50%"" r=""50%"" fx=""50%"" fy=""50%""><stop offset=""0%"" stop-color=""#FFD700""/><stop offset=""100%"" stop-color=""#FF8C00""/></radialGradient></defs><rect width=""200"" height=""200"" fill=""url(#skyGradient)""/><circle cx=""150"" cy=""50"" r=""30"" fill=""url(#sunGradient)""/><polygon points=""0,200 60,120 120,160 180,80 200,200"" fill=""#2E8B57"" opacity=""0.8""/><ellipse cx=""100"" cy=""180"" rx=""80"" ry=""20"" fill=""#4682B4"" opacity=""0.7""/><g fill=""#228B22""><polygon points=""30,140 40,100 50,140""/><polygon points=""35,130 45,90 55,130""/><polygon points=""160,150 170,110 180,150""/><polygon points=""165,140 175,100 185,140""/></g><g transform=""translate(70, 160)""><polygon points=""0,10 30,10 20,0"" fill=""#8B4513""/><rect x=""15"" y=""10"" width=""2"" height=""15"" fill=""#654321""/><polygon points=""16,10 16,0 30,-10"" fill=""#F5DEB3"" opacity=""0.8""/></g></svg>",a radial pattern of pewter spokes and ivory wedges,0.47643002440687365
283,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""redGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff0000""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""blueGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#0000ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""100"" fill=""url(#redGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""url(#blueGradient)"" stroke=""#000099"" stroke-width=""4""/></svg>",mint green polka dots on a deep maroon square,0.37734275090328145
284,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff0000""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#0000ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""100"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""3"" rx=""5""/></svg>",a tessellation of ochre parallelograms and steel gray X's,0.4653003153039888
285,"<svg viewBox=""0 0 800 500"" width=""800"" height=""500""><defs><linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#FF7F50""/><stop offset=""50%"" stop-color=""#FF4500""/><stop offset=""100%"" stop-color=""#8B0000""/></linearGradient><linearGradient id=""waterGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#1E90FF""/><stop offset=""100%"" stop-color=""#000080""/></linearGradient></defs><rect x=""0"" y=""0"" width=""800"" height=""300"" fill=""url(#skyGradient)""/><polygon points=""0,300 200,150 400,250 600,100 800,300"" fill=""#2F4F4F"" opacity=""0.9""/><circle cx=""700"" cy=""100"" r=""50"" fill=""#FFD700""/><ellipse cx=""400"" cy=""400"" rx=""300"" ry=""80"" fill=""url(#waterGradient)""/><polygon points=""100,300 150,280 200,290 250,275 300,285 350,270 400,280 450,265 500,275 550,260 600,270 650,255 700,265 750,250 800,260 800,300 0,300"" fill=""#4682B4"" opacity=""0.4""/><ellipse cx=""400"" cy=""450"" rx=""350"" ry=""50"" fill=""#556B2F""/></svg>",sapphire starbursts against a chalk white backdrop,0.48353881613250227
286,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff3333""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#3333ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""100"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""4""/></svg>",a lattice of chocolate brown and pearl white,0.3768542883662372
287,"<svg viewBox=""0 0 800 600"" width=""800"" height=""600""><defs><linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#ff7b25""/><stop offset=""50%"" stop-color=""#ff4e50""/><stop offset=""100%"" stop-color=""#3a1c71""/></linearGradient><linearGradient id=""waterGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#3a1c71"" stop-opacity=""0.8""/><stop offset=""100%"" stop-color=""#000428""/></linearGradient></defs><rect x=""0"" y=""0"" width=""800"" height=""600"" fill=""url(#skyGradient)""/><circle cx=""600"" cy=""150"" r=""60"" fill=""#ffde59"" opacity=""0.9""/><polygon points=""0,300 200,100 400,250 600,50 800,350 800,600 0,600"" fill=""#2d3436"" opacity=""0.8""/><polygon points=""0,400 150,250 300,350 450,200 600,300 800,200 800,600 0,600"" fill=""#1e272e""/><polygon points=""0,450 200,400 400,450 600,400 800,450 800,600 0,600"" fill=""url(#waterGradient)""/><ellipse cx=""600"" cy=""500"" rx=""80"" ry=""20"" fill=""#ffde59"" opacity=""0.3""/><g fill=""#2d3436""><polygon points=""50,450 70,400 90,450""/><polygon points=""120,440 140,380 160,440""/><polygon points=""700,460 720,420 740,460""/><polygon points=""650,470 670,400 690,470""/></g></svg>",neon yellow arcs piercing a matte black void,0.5374062118104744
288,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff0000""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#0000ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""100"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""4""/></svg>",a staggered stack of vermillion and seafoam green blocks,0.38743580233202357
289,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff0000""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#0000ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""100"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""4""/></svg>",a neon green hexagon bisected by a jagged yellow line,0.3367635636610503
290,"<svg viewBox=""0 0 200 200"" width=""200"" height=""200""><defs><linearGradient id=""grad1"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#4a6fa5""/><stop offset=""100%"" stop-color=""#166088""/></linearGradient><radialGradient id=""grad2"" cx=""50%"" cy=""50%"" r=""50%"" fx=""50%"" fy=""50%""><stop offset=""0%"" stop-color=""#ff7e5f""/><stop offset=""100%"" stop-color=""#feb47b""/></radialGradient></defs><g transform=""translate(100, 100)""><circle cx=""0"" cy=""0"" r=""80"" fill=""url(#grad1)"" stroke=""#333"" stroke-width=""2""/><polygon points=""-40,0 0,-40 40,0 0,40"" fill=""url(#grad2)"" stroke=""#333"" stroke-width=""1.5""/><g opacity=""0.8""><circle cx=""0"" cy=""-50"" r=""10"" fill=""#ffcc5c""/><circle cx=""50"" cy=""0"" r=""10"" fill=""#ff6f69""/><circle cx=""0"" cy=""50"" r=""10"" fill=""#88d8b0""/><circle cx=""-50"" cy=""0"" r=""10"" fill=""#96ceb4""/></g><line x1=""-60"" y1=""-60"" x2=""60"" y2=""60"" stroke=""#fff"" stroke-width=""1.5"" opacity=""0.6""/><line x1=""-60"" y1=""60"" x2=""60"" y2=""-60"" stroke=""#fff"" stroke-width=""1.5"" opacity=""0.6""/></g></svg>",navy blue polka dots on a pale pink background,0.45115965659747775
291,"<svg viewBox=""0 0 256 256"" width=""256"" height=""256""><circle cx=""128"" cy=""128"" r=""100"" fill=""#ff0000"" stroke=""#000000"" stroke-width=""2""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""#0000ff"" stroke=""#000000"" stroke-width=""2""/></svg>",interlocking silver rings on a charcoal gray field,0.29456615412806825
292,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><circle cx=""128"" cy=""128"" r=""100"" fill=""#ff0000"" stroke=""#000000"" stroke-width=""2""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""#0000ff"" stroke=""#000000"" stroke-width=""2""/></svg>",a stack of burnt orange rectangles with uneven edges,0.36232233087461585
293,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff3333""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#3333ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""100"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""3"" rx=""10"" transform=""rotate(5, 128, 128)""/></svg>",turquoise zigzags radiating from a black circle,0.458769982924781
294,"<svg viewBox=""0 0 800 600"" width=""800"" height=""600""><defs><linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#FF7F50""/><stop offset=""50%"" stop-color=""#FF4500""/><stop offset=""100%"" stop-color=""#8B0000""/></linearGradient><linearGradient id=""waterGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#4682B4""/><stop offset=""100%"" stop-color=""#1E90FF""/></linearGradient></defs><rect x=""0"" y=""0"" width=""800"" height=""600"" fill=""url(#skyGradient)""/><polygon points=""0,300 200,100 400,250 600,50 800,300"" fill=""#2F4F4F"" opacity=""0.8""/><polygon points=""0,350 150,200 300,300 500,150 700,250 800,350"" fill=""#556B2F"" opacity=""0.8""/><circle cx=""700"" cy=""150"" r=""60"" fill=""#FFD700""/><ellipse cx=""400"" cy=""500"" rx=""350"" ry=""80"" fill=""url(#waterGradient)"" opacity=""0.7""/><polygon points=""650,500 700,480 750,500 700,520"" fill=""#FFD700"" opacity=""0.5""/><ellipse cx=""400"" cy=""550"" rx=""400"" ry=""50"" fill=""#8B4513""/></svg>",a grid of lime green squares with indigo borders,0.48081088136873495
295,"<svg viewBox=""0 0 800 600"" width=""800"" height=""600""><defs><linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#FF7F50""/><stop offset=""50%"" stop-color=""#FF4500""/><stop offset=""100%"" stop-color=""#8B0000""/></linearGradient><linearGradient id=""waterGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#4169E1""/><stop offset=""100%"" stop-color=""#00008B""/></linearGradient></defs><rect x=""0"" y=""0"" width=""800"" height=""300"" fill=""url(#skyGradient)""/><circle cx=""400"" cy=""150"" r=""60"" fill=""#FFD700"" opacity=""0.9""/><polygon points=""0,300 200,100 400,300"" fill=""#2F4F4F"" stroke=""#000"" stroke-width=""2""/><polygon points=""400,300 600,150 800,300"" fill=""#556B2F"" stroke=""#000"" stroke-width=""2""/><rect x=""0"" y=""300"" width=""800"" height=""300"" fill=""url(#waterGradient)""/><ellipse cx=""400"" cy=""300"" rx=""80"" ry=""20"" fill=""#FFD700"" opacity=""0.6""/><polygon points=""0,300 200,500 400,300"" fill=""#2F4F4F"" opacity=""0.5"" stroke=""#000"" stroke-width=""1""/><polygon points=""400,300 600,450 800,300"" fill=""#556B2F"" opacity=""0.5"" stroke=""#000"" stroke-width=""1""/></svg>",golden chevrons layered over a deep purple oval,0.523255883075606
296,"<svg viewBox=""0 0 400 300"" width=""400"" height=""300""><defs><linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#FF7F50""/><stop offset=""50%"" stop-color=""#FF4500""/><stop offset=""100%"" stop-color=""#8B0000""/></linearGradient><linearGradient id=""oceanGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#1E90FF""/><stop offset=""100%"" stop-color=""#000080""/></linearGradient></defs><rect x=""0"" y=""0"" width=""400"" height=""200"" fill=""url(#skyGradient)""/><circle cx=""200"" cy=""150"" r=""40"" fill=""#FFD700""/><rect x=""0"" y=""200"" width=""400"" height=""100"" fill=""url(#oceanGradient)""/><g fill=""#000000""><polygon points=""50,200 60,50 70,200""/><polygon points=""60,60 30,100 90,100""/><polygon points=""60,80 20,120 100,120""/><polygon points=""350,200 340,70 330,200""/><polygon points=""340,80 310,120 370,120""/><polygon points=""340,100 300,140 380,140""/><ellipse cx=""200"" cy=""200"" rx=""120"" ry=""20""/></g><path d=""M170,200 Q200,220 230,200"" stroke=""#FFD700"" stroke-width=""3"" fill=""none""/><path d=""M160,210 Q200,230 240,210"" stroke=""#FFD700"" stroke-width=""2"" fill=""none"" opacity=""0.7""/><path d=""M150,220 Q200,240 250,220"" stroke=""#FFD700"" stroke-width=""1"" fill=""none"" opacity=""0.5""/></svg>",a cluster of tiny crimson stars scattered on a cream backdrop,0.38142133944224743
